name,author,pub_date,press,now_price,pre_price,discount,outline,img_url,size,paper,package,suit,isbn,category,detail,catalogue,content,author_detail 
 陈果：好的孤独（好的孤独，是一种自我对话；学会如何与自己相处） 好的孤独，是一种自我对话。陈果关于孤独的思考，学会如何与自己好好相处。读客熊猫君出品,陈果,2017-04-19,江苏凤凰文艺出版社,30.60,36.00,8.5折 ,◆ 她的视频被各大网络平台疯转，经久不衰！ ◆ 陈果关于 孤独的 思考，学会如何与自己好好相处 ◆ 因讲座视频而红遍网络，喜马拉雅FM 音频课程收听人次超过 6000万 ◆ 2次登上新闻联播、焦点访谈，人民网、光明日报、解放日报等纷纷报道 ◆ 好的孤独，是一种自我对话 推荐您购买读客其他畅销书：,http://img3m5.ddimg.cn/35/7/24248105-1_b_8.jpg,开 本：32开,纸 张：纯质纸,包 装：平装-胶订,是否套装：否,国际标准书号ISBN：9787559401007,"图书,哲学/宗教,哲学,哲学知识读物",,,,
 见识城邦·人类简史：从动物到上帝（新版） 一本好书 腾讯视频栏目推荐 以色列新锐历史学家尤瓦尔·赫拉利代表作，第十届文津图书奖获奖作品,尤瓦尔·赫拉利,2017-01-01,中信出版社,42.90,68.00,6.31折 ,第十届文津图书奖获奖图书； 第三届 水木书榜 清华学生喜爱的十本好书 之一； 奥巴马、比尔 盖茨、扎克伯格、贾雷德 戴蒙德、罗振宇、陈嘉映等高度赞扬 一、以色列新锐历史学家尤瓦尔 赫拉利代表作。 本书作者尤瓦尔 赫拉利是牛津大学历史学博士，耶路撒冷希伯来大学的历史系教授。作为一名学者尤瓦尔精通世界史、中世纪史与军事史，不过现在他的研究主要集中在宏观历史问题上。随着关注点的扩大，他的学识也更加广博，除了历史，哲学、人类学、生态学、基因学等各种学科的理念他也能信手拈来。尤瓦尔颇具新意而又耐人寻味的研究使其成为令人瞩目的新锐历史学家、影响力惊人的历史作家。 二、一部宏大的、突破性的人类简史，讲清 我是谁，我从哪里来，又要到哪里去 三大基本问题，理清了影响人类发展的重大脉络。,http://img3m9.ddimg.cn/22/7/24186019-1_b_7.jpg,开 本：16开,纸 张：纯质纸,包 装：平装-胶订,是否套装：否,国际标准书号ISBN：9787508660752,"图书,历史,世界史,世界通史",,,,
 摆渡人（系列畅销千万册。如果命运是一条孤独的河流，谁会是你灵魂的摆渡人？《摆渡人》完结篇即将上市！） （《青春有你》王喆推荐！畅销欧美33个国家，荣获多项图书大奖。令千万读者灵魂震颤的人性救赎之作。如果我真的存在，也是因为你需要我。白马时光）,克莱儿·麦克福尔,2015-06-01,百花洲文艺出版社,34.50,36.00,9.59折 ,★《摆渡人》畅销欧美33个国家的心灵治愈小说，令千万读者灵魂震颤的人性救赎之作。一个史诗般动人的温情故事，回归人性，引人深思。 ★《摆渡人》荣获苏格兰图书大奖、布兰福博斯奖、格兰扁图书奖、考文垂灵感图书奖候补提名，入围英国文学社图书大奖，英国《卫报》等多家重量级报刊媒体震撼推荐。 ★如果命运是一条孤独的河流，谁会是你灵魂的摆渡人？ ★如果我真的存在，也是因为你需要我。 作者从少年人的角度洞悉人性的温情，通过男女主人公的所见所感，细腻道出所有人对亲情、友情和爱情终极幸福的向往。巧妙、惊人的情节交错，让这部小说别具一格，值得瞩目。 重磅推荐： 《萤火虫小巷》：《纽约时报》销售排行榜首，感动全球3000000人。人生是一段孤独旅程，但我遇见了,http://img3m7.ddimg.cn/86/32/23694647-1_b_8.jpg,开 本：32开,纸 张：轻型纸,包 装：平装-胶订,是否套装：否,国际标准书号ISBN：9787550013247,"图书,小说,社会,图书,小说,外国小说,英国",,,,
 新概念英语2 实践与进步 新概念2 经典英语学习教材，至今销售过亿册！全新的教学理念、有趣的课文内容、全面的技能训练，提供完整、经过实践检验的英语学习体系，使读者在理解、口语、阅读、写作四项基本技能中发挥潜能！,亚历山大,1997-10-01,外语教学与研究出版社,37.30,38.90,9.59折 ,《新概念英语2 实践与进步（新版）》是一套世界闻名的英语教程，《新概念英语》以其全新的教学理念，有趣的课文内容和全面的技能训练，深受广大英语学习者的欢迎和喜爱。进入中国以后，《新概念英语》历经数次重印，而为了满足不同层次、不同类型英语学习者的需求，与本教程相配套的系列辅导用书和音像产品也是林林总总，不一而足。,http://img3m8.ddimg.cn/88/11/20281228-1_b_0.jpg,开 本：16开,纸 张：胶版纸,包 装：平装-胶订,是否套装：否,国际标准书号ISBN：9787560013473,"图书,外语,英语综合教程,新概念",,,,
 漫长的告别（怪不得村上春树读了12遍！每每陷入困境，村上春树便打开《漫长的告别》！全新精装插图珍藏版！）（读客经典文库 村上曾亲自翻译《漫长的告别》，掀起阅读狂潮！美国文学黄金时代四大杰作之一！全新译本，全新插图，生动还原硬汉派文字精髓，附赠资深书迷手册！人生是一场漫长的告别，说一声再见，就是死去一点点。读客熊猫君出品,雷蒙德·钱德勒,2018-08-23,海南出版社,62.10,69.00,9折 ,◆《漫长的告别》， 怪不得村上春树读了 12 遍 ！美国文坛一代宗师钱德勒代表作！ ◆每每陷入困境，村上春树便打开《漫长的告别》！村上春树曾亲自翻译《漫长的告别》，掀起阅读狂潮！ ◆ 村上春树： 钱德勒是我的崇拜对象，我读了十几遍《漫长的告别》。 ◆ 村上春树： 每当有人问我 哪三本书对你至为重要 ，我都能不假思索地回答： 《了不起的盖茨比》《卡拉马佐夫兄弟》和《漫长的告别》 。无论我是一个读者还是一个作家，这三本书都是我生命所必需的。 ◆ 除了村上， 加缪、毛姆、艾略特、奥尼尔、奥登、钱钟书等大师也奉钱德勒为文学偶像！ 钱德勒式 文风影响后世无数作家， 一直被模仿，从未被超越 ◆ 《漫长的告别》是20世纪 美国文学黄金时代四大杰作之一 ！与《了不起的盖茨比》《太阳照常升起》《在路上》齐名的经,http://img3m9.ddimg.cn/41/14/25336319-1_b_15.jpg,开 本：32开,纸 张：轻型纸,包 装：精装,是否套装：否,国际标准书号ISBN：9787544384636,"图书,小说,世界名著,美洲",,,,
 时间简史（插图本）（央视《朗读者》推荐） 时间只留简史 世间再无霍金,史蒂芬·霍金,2014-06-01,湖南科技出版社,32.40,45.00,7.2折 ,《星际穿越》 同名电影幕后**科学顾问、天体物理学巨擎基普 索恩巨献！14大独家视频随书讲解，打造科普阅读新体验！ 国内外*为畅销的科普经典作品，世界*伟大的思想家、宇宙学家之一史蒂芬 霍金的经典著作集合，当当独家火热发售中！ 霍金简史集请戳： 《霍金简史系列（全2册）：时间简史（插图本）/我的简史》 霍金经典套装请戳： 《霍金的宇宙经典套装（全4册）：时间简史（插图本）/果壳中的宇宙/大设计/我的简史》 向与疾病顽强斗争的科学斗士、令人崇敬的科学家致敬！ 史蒂芬 霍金的《时间简史》自1988年首版以来的岁月里，已成为全球科学著作的里程碑。它被翻译成40种文字，销售了近1000万册，成为国际出版史上的奇观。 为了把许多观测揭示的新知识，以及他**的研究纳入该书。霍,http://img3m5.ddimg.cn/69/27/463785-1_b_0.jpg,开 本：16开,纸 张：胶版纸,包 装：平装-胶订,是否套装：否,国际标准书号ISBN：9787535732309,"图书,科普读物,宇宙知识",,,,
 月亮和六便士（全新导读无删节详注版！ 半年创当当110000名读者五星好评奇迹）看“一本好书”，在当当享阅读之趣 口碑爆棚的现象级畅销书！毛姆研究专家苏福忠译作，当当书香节一天狂销10000+！历史销量名列同名书前列！村上春树连读两遍，张爱玲感动推荐。知乎网友惊叹“可惜我不是在十几岁读的这本书” 。,毛姆,2017-09-01,时代文艺出版社,18.90,27.00,7折 ,一本写给每个人的梦想之书，无关国界，无关年龄。 漫漫人生路，多少人只是怯懦地望一眼月亮，却继续紧握兜里叮当作响的六便士。 其实，追逐理想并非是为自己赢得一场噩运， 在满地都是六便士的街上，他抬头看到了月亮 查尔斯 一个绝望的梦想守护者、一个潦倒落魄的艺术天才， 他的故事发生在世界每个角落，在每个人的身上上演 读时你会羞愧，会心疼，会敬佩，会斗志满满。 他能唤醒麻木，令你重燃理想世界的灯火， 他告诉每个人，你怎样，你的世界便怎样。 纵使你眼中的 珍宝 ，是我手中的 尘埃 ，who care？ ◎ 史上 zui会讲故事的小说家 毛姆经典代表作，一字未删的足本，同名书籍豆瓣评分9.2。 ◎ 村上春树、余华、张爱玲、王安忆、白岩松、杨澜、高晓松、范冰冰、蔡崇达、咪蒙都爱读的佳作。 ◎ 自问世以,http://img3m8.ddimg.cn/27/20/25126128-1_b_2.jpg,开 本：32开,纸 张：胶版纸,包 装：平装-胶订,是否套装：否,国际标准书号ISBN：9787538754858,"图书,小说,社会,图书,小说,外国小说,其他国家",,,,
 天才在左 疯子在右(2018全新完整版) 上市以来持续霸榜，累计销量破500万册！高圆圆、陈乔恩、李宇春、胡歌、刘昊然盛情推荐！女神、男神都在看的传奇畅销书！借疯子的策略，唤醒你未知的灵魂！看高智商疯子如何调戏和“羞辱”正常人！,高铭,2018-05-01,北京联合出版有限公司,24.90,49.80,5折 ,★一本默默无闻的书，一经出版便迅速占据各大图书排行榜首。《天才在左 疯子在右》，没有浮夸的修辞，没有繁复的文体，简简单单的对话形式，却以现象级的销量，撼动了所有人自以为稳固的世界观。 ★被各大影视公司争抢改编权，同名网络剧单集首播观看次立即破百万。 ★完整版带着10个从未公开的新篇章，再次与大家见面。依旧是那些在静谧中喧嚣的观点，仍然是那些在秩序中混乱的立场。让一批又一批的人，在字里行间探索未知，重新定义曾经根深蒂固的认知。 ★有多少疯子，在自己的世界里正常着。 有多少天才，在自己的世界里疯狂着。 一堵围墙，区分两个截然不同的世界。 围墙内外，疯狂与正常。 围墙之上，困惑与彷徨。 一本书，拆掉围墙。,http://img3m2.ddimg.cn/96/32/25285092-1_b_4.jpg,开 本：16开,纸 张：胶版纸,包 装：平装-胶订,是否套装：否,国际标准书号ISBN：9787559620125,"图书,心理学,心理百科",,,,
 新概念英语1 英语初阶 新概念1 新概念1，经典英语学习教材，至今销售过亿册！全新的教学理念、有趣的课文内容、全面的技能训练，提供完整、经过实践检验的英语学习体系，使读者在理解、口语、阅读、写作四项基本技能中发挥潜能！,亚历山大,1997-10-01,外语教学与研究出版社,28.70,29.90,9.6折 ,《新概念英语1：英语初阶（新版）》是一套世界闻名的英语教程，《新概念英语》以其全新的教学理念，有趣的课文内容和全面的技能训练，深受广大英语学习者的欢迎和喜爱。进入中国以后，《新概念英语》历经数次重印，而为了满足不同层次、不同类型英语学习者的需求，与本教程相配套的系列辅导用书和音像产品也是林林总总，不一而足。,http://img3m5.ddimg.cn/43/32/20264155-1_b_0.jpg,开 本：16开,纸 张：胶版纸,包 装：平装-胶订,是否套装：否,国际标准书号ISBN：9787560013466,"图书,外语,英语综合教程,新概念",,,,
 德国精选科学图画书 （肚子里有个火车站+牙齿大街的新鲜事，套装2册，扫二维码听春天姐姐讲故事） （让孩子健康饮食、认真刷牙的神奇科学绘本，奥地利青少年文学奖获奖作品，全世界18种版本，热销22年，含《肚子里有个火车站》、《牙齿大街的新鲜事》，春天姐姐倾情朗读 张思莱推荐阅读）3-6岁绘本,安娜·鲁斯曼,2017-06-01,北京科学技术出版社,68.60,70.00,9.8折 ,★扫描二维码，听春天姐姐朗读故事 ★好妈妈的选择，给孩子有趣有益的科学绘本！ ★来自德国的神奇科学绘本，结合童心和科学的经典之作，畅销20年！ ★童话的语言，*富想象力的故事，陪伴一生的好习惯！ 在《牙齿大街的新鲜事》这个故事里，我们向孩子们展示了两个精灵古怪的小家伙-哈克和迪克，他们虽然看起来非常可爱，但是却野心勃勃地想要破坏我们的牙齿。读了这个故事，孩子们一定会拿起牙刷，把他们都消灭掉，不给这两个小家伙在我们牙齿上挖洞建房的机会。这两个小家伙肯定会成为孩子们铭记终生的形象。 《肚子里的火车站》则想象出了一群帮助食物消化的小精灵，如果吃的太多太快，精灵们就会游行示威、罢工抗议，肚子里就会乱作一团。这本书就是这样，用孩子听得懂、感兴趣的方式，*幽默、*诙谐,http://img3m7.ddimg.cn/94/8/25084417-1_b_3.jpg,开 本：16开,纸 张：铜版纸,包 装：精装,是否套装：是,国际标准书号ISBN：9787530488461,"图书,童书,绘本/图画书,精装图画书,欧美,图书,童书,3-6岁,卡通/动漫/图画书",,,,
